"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","celltype","direction"
"GO:0015837","amine transport","16/814","121/17758",0.000129670595990442,0.00623073762754073,0.00543913345223066,"Per2/Htr2c/Syt9/Syt6/Slc38a2/Slc6a1/Pcp4/Dpysl2/Abat/Drd2/Gabbr1/Hrh3/Rgs2/Slc38a1/Htr1b/Adora2a",16,"Excitatory neurons","Down"
"GO:0061035","regulation of cartilage development","11/814","64/17758",0.000140942095413479,0.00667018823932236,0.00582275264244973,"Rarb/Trps1/Ltbp3/Bmp6/Por/Prkg2/Smad7/Smad1/Gli3/Axin2/Ptpn11",11,"Excitatory neurons","Down"
"GO:0045761","regulation of adenylate cyclase activity","9/814","44/17758",0.000142668073999133,0.00667018823932236,0.00582275264244973,"Gnal/Akap9/Gng7/Cacna1c/Drd2/Timp2/Akap5/Gabbr1/Hrh3",9,"Excitatory neurons","Down"
"GO:0050684","regulation of mRNA processing","16/814","122/17758",0.000143022745514165,0.00667018823932236,0.00582275264244973,"Tra2a/Son/Rbfox2/Hnrnpa2b1/Srsf7/Ddx5/Tra2b/Srrm1/Fxr1/Celf6/Cdk9/Hnrnpl/Sf1/Rbm3/U2af2/Srsf2",16,"Excitatory neurons","Down"
"GO:0060997","dendritic spine morphogenesis","12/814","75/17758",0.000144875580942604,0.00669100134508708,0.00584092148000587,"Cdk5r1/Dnm3/Dnm1l/Dlg4/Ube3a/Lrrk2/Reln/Pdlim5/Shank3/Lzts3/Caprin1/Baiap2",12,"Excitatory neurons","Down"
"GO:0014051","gamma-aminobutyric acid secretion","6/814","19/17758",0.000147795904847659,0.00669953313341854,0.00584836931974733,"Htr2c/Slc6a1/Abat/Gabbr1/Hrh3/Htr1b",6,"Excitatory neurons","Down"
"GO:0030902","hindbrain development","19/814","161/17758",0.000149021265618894,0.00669953313341854,0.00584836931974733,"Lef1/Foxp2/Bcl2/Rbfox2/Grid2/Sez6/Cdk5r1/Cntnap2/Rpgrip1l/Zfp423/Slc25a46/Serpine2/Kndc1/Samd4b/Socs7/Smad1/Dixdc1/Crk/Ptpn11",19,"Excitatory neurons","Down"
"GO:1903311","regulation of mRNA metabolic process","27/814","273/17758",0.000149285371482524,0.00669953313341854,0.00584836931974733,"Fus/Tra2a/Son/Rbfox2/Hnrnpd/Tnrc6a/Ago2/Hnrnpa2b1/Srsf7/Ddx5/Tra2b/Rock2/Srrm1/Fxr1/Celf6/Cdk9/Ybx1/Hnrnpl/Vegfa/Sf1/Rbm3/Caprin1/Samd4b/U2af2/Axin2/Cnot3/Srsf2",27,"Excitatory neurons","Down"
"GO:0007194","negative regulation of adenylate cyclase activity","5/814","13/17758",0.000189081230397813,0.00840616273834015,0.00733817465734748,"Akap9/Drd2/Akap5/Gabbr1/Hrh3",5,"Excitatory neurons","Down"
"GO:0099175","regulation of postsynapse organization","17/814","138/17758",0.000194709104353704,0.00857621490194972,0.00748662199488657,"Grid2/Homer1/Cdk5r1/Dnm3/Dnm1l/Ube3a/Lrrk2/Rheb/Zfp804a/Reln/Pdlim5/Shank3/Lzts3/Caprin1/Baiap2/Numbl/Dgkb",17,"Excitatory neurons","Down"
"GO:0001975","response to amphetamine","6/814","20/17758",0.000202989400508678,0.00885890438733744,0.00773339628205441,"Gnal/Adra1b/Pde1b/Drd2/Ppp1r1b/Adora2a",6,"Excitatory neurons","Down"
"GO:0043087","regulation of GTPase activity","30/814","324/17758",0.000212374379862078,0.00918422659094458,0.00801738687613298,"Sgsm1/Vav3/Tbc1d4/Rgs9/Bcr/Wnk1/Lrch1/Ripor2/Rgl1/Arhgap24/Lrrk2/Rasgef1a/Rrp1b/Rasgrp2/Gsk3b/Rap1gap/Gnb5/Spry2/Arhgap6/Dennd1b/Cx3cl1/Agap3/Ripor1/Ntrk2/Rcc2/Tbc1d16/Eif5/Tbc1d8/Itgb1bp1/Crk",30,"Excitatory neurons","Down"
"GO:0050905","neuromuscular process","20/814","180/17758",0.000229760612314263,0.00984658768269322,0.00859559616481523,"Adcy5/Slc8a3/Rbfox2/Grid2/Homer1/Bcr/Cntnap2/Dlg4/Drd2/Gpr88/Jph4/Nr4a3/Shank3/Nlgn2/Grin2d/Npas3/Grin3a/Ap1s2/Adora2a/Uba5",20,"Excitatory neurons","Down"
"GO:0015800","acidic amino acid transport","11/814","68/17758",0.000245992379580651,0.0104480870505818,0.00912067610381269,"Per2/Grm1/Slc38a2/Slc6a1/Dpysl2/Abat/Slc17a6/Gabbr1/Hrh3/Ntrk2/Adora2a",11,"Excitatory neurons","Down"
"GO:0051348","negative regulation of transferase activity","24/814","238/17758",0.000255474585685822,0.0107548018062607,0.00938842329325169,"Prkch/Slc8a3/Spred1/Prkcd/Wnk1/Pcp4/Prkar1a/Ptpn5/Gsk3b/Irs2/Kat2b/Spry2/Dnaja1/Stk38/Rpl11/Midn/Deptor/Rgs2/Prkar2b/Smad7/Rps7/Itgb1bp1/Camk2n1/Adora2a",24,"Excitatory neurons","Down"
"GO:1904861","excitatory synapse assembly","8/814","38/17758",0.000270490102281318,0.0112259865687598,0.00979974486656946,"Grid2/Cntnap2/Reln/Shank3/Nlgn2/Clstn3/Ptpn13/Nrxn2",8,"Excitatory neurons","Down"
"GO:0035641","locomotory exploration behavior","6/814","21/17758",0.000273228501612979,0.0112259865687598,0.00979974486656946,"Dlg4/Gad1/Ube3a/Lrrk2/Shank3/Nlgn2",6,"Excitatory neurons","Down"
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","10/814","58/17758",0.000273746992216972,0.0112259865687598,0.00979974486656946,"Gprasp1/Cry1/Necab2/Drd2/Oprm1/Inpp5a/Rpgrip1l/Rgs2/Htr1b/Plek",10,"Excitatory neurons","Down"
"GO:0007638","mechanosensory behavior","5/814","14/17758",0.000283056345210695,0.0114675946218642,0.0100106570446332,"Foxp2/Cntnap2/Drd2/Shank3/Nrxn2",5,"Excitatory neurons","Down"
"GO:0008015","blood circulation","39/814","472/17758",0.00028671176044593,0.0114675946218642,0.0100106570446332,"Per2/Ddah1/Htr2c/Rbfox2/Bcr/Rock2/Cacnb2/Wnk1/Adra1b/Mef2a/Akap9/Dnm1l/Ptprm/Abat/Cacna1c/Camk2d/Drd2/Kat2b/Kcnip2/Atp2a2/Atp6ap2/Scn3b/Cx3cl1/Bmp6/Vegfa/Rnf207/Hrh3/Map2k3/Rgs2/Smad7/Pde2a/Cxadr/Scn4b/Htr1b/Itgb1bp1/Ctnna3/Camk2n1/Adora2a/Pkp2",39,"Excitatory neurons","Down"
"GO:0030900","forebrain development","34/814","392/17758",0.000286870666386765,0.0114675946218642,0.0100106570446332,"Tcf7l2/Lef1/Foxp2/Rarb/Zic1/Robo1/Cdk5r1/Tra2b/Cntnap2/Lrrk2/Ccdc141/Hook3/Gsk3b/Nin/Fxr1/Drd2/Dclk2/Alk/Reln/Ubb/Nr4a3/Shank3/Pgap1/Rpgrip1l/Kdm6b/Socs7/Ntrk2/Gli3/Dixdc1/Numbl/Gdpd5/Crk/Mboat7/Bcl11b",34,"Excitatory neurons","Down"
"GO:0043270","positive regulation of monoatomic ion transport","24/814","240/17758",0.000289442477534784,0.0114739822136081,0.0100162331041642,"Cacng4/Tcaf1/Homer1/Rgs9/Cnksr3/Cacnb2/Wnk1/Akap9/Cacna1c/Dpp6/Sgk1/Cacng2/Kcnip2/Reln/Scn3b/Shank3/Cx3cl1/Akap5/Rnf207/Arf1/Mllt6/Scn4b/Tesc/Atp1b3",24,"Excitatory neurons","Down"
"GO:0090276","regulation of peptide hormone secretion","23/814","226/17758",0.000298407667870127,0.0117316138517206,0.0102411330991531,"Tcf7l2/Per2/Adcy5/Htr2c/Syt9/Pde1c/Jak2/Abat/Cacna1c/Prkar1a/Irs2/Drd2/Selenot/Dynll1/Nlgn2/Midn/Gabbr1/Anxa7/Nnat/Camk2n1/Eny2/Ptpn11/Doc2b",23,"Excitatory neurons","Down"
"GO:0010907","positive regulation of glucose metabolic process","9/814","49/17758",0.000336826814607153,0.013026708594197,0.0113716883493814,"Tcf7l2/Adra1b/Cry1/Irs2/Kat2b/Sirt7/Epm2aip1/Supt20/Gpt2",9,"Excitatory neurons","Down"
"GO:0099068","postsynapse assembly","9/814","49/17758",0.000336826814607153,0.013026708594197,0.0113716883493814,"Gap43/Grid2/Reln/Shank3/Nlgn2/Lzts3/Nrxn2/Numbl/Crk",9,"Excitatory neurons","Down"
"GO:0001508","action potential","17/814","145/17758",0.000352797954965234,0.0132952248369306,0.0116060900792607,"Cntnap2/Cacnb2/Akap9/Cacna1c/Dpp6/Camk2d/Kcnip2/Gpr88/Atp2a2/Scn3b/Rnf207/Kcnmb2/Ntrk2/Cxadr/Scn4b/Ctnna3/Pkp2",17,"Excitatory neurons","Down"
"GO:0060996","dendritic spine development","16/814","132/17758",0.000357613340332409,0.0132952248369306,0.0116060900792607,"Cdk5r1/Dnm3/Cntnap2/Dnm1l/Dlg4/Ube3a/Lrrk2/Reln/Pdlim5/Shank3/Nlgn2/Lzts3/Arf1/Caprin1/Baiap2/Grin3a",16,"Excitatory neurons","Down"
"GO:0002791","regulation of peptide secretion","23/814","229/17758",0.000360741605930345,0.0132952248369306,0.0116060900792607,"Tcf7l2/Per2/Adcy5/Htr2c/Syt9/Pde1c/Jak2/Abat/Cacna1c/Prkar1a/Irs2/Drd2/Selenot/Dynll1/Nlgn2/Midn/Gabbr1/Anxa7/Nnat/Camk2n1/Eny2/Ptpn11/Doc2b",23,"Excitatory neurons","Down"
"GO:0006814","sodium ion transport","23/814","229/17758",0.000360741605930345,0.0132952248369306,0.0116060900792607,"Slc8a3/Cnksr3/Slc38a2/Wnk1/Slc6a1/Per1/Slc17a6/Camk2d/Sgk1/Drd2/Slc5a3/Scn3b/Arf1/Serpine2/Slc38a1/Mllt6/Slc9a7/Klhl24/Scn4b/Oxsr1/Tesc/Atp1b3/Slc20a1",23,"Excitatory neurons","Down"
"GO:0014075","response to amine","6/814","22/17758",0.00036121770706799,0.0132952248369306,0.0116060900792607,"Gnal/Adra1b/Pde1b/Drd2/Ppp1r1b/Adora2a",6,"Excitatory neurons","Down"
"GO:0072578","neurotransmitter-gated ion channel clustering","6/814","22/17758",0.00036121770706799,0.0132952248369306,0.0116060900792607,"Dlg4/Reln/Shank3/Nlgn2/Shisa7/Lhfpl4",6,"Excitatory neurons","Down"
"GO:1903829","positive regulation of protein localization","40/814","494/17758",0.000363333871936299,0.0132952248369306,0.0116060900792607,"Tcf7l2/Cyld/Zic1/Tcaf1/Prkcd/Cdk5r1/Jak2/Rock2/Epb41/Dnm1l/Dlg4/Abat/Cacna1c/Prkar1a/Ptpn5/Dpp6/Cacng2/Gsk3b/Necab2/Irs2/Ppid/Cdk9/Slc5a3/Dynll1/Akap5/Nlgn2/Vegfa/Arf1/Clstn3/Anxa7/Prkg2/Ripor1/Nnat/Gli3/Itgb1bp1/Ptpn9/Camk2n1/Adora2a/Doc2b/Cnst",40,"Excitatory neurons","Down"
"GO:0030073","insulin secretion","23/814","230/17758",0.000383918343127039,0.013941218001949,0.0121700109573015,"Tcf7l2/Per2/Adcy5/Syt9/Pde1c/Jak2/Abat/Cacna1c/Prkar1a/Ptprn/Irs2/Drd2/Selenot/Dynll1/Ildr2/Nlgn2/Midn/Anxa7/Nnat/Camk2n1/Eny2/Ptpn11/Doc2b",23,"Excitatory neurons","Down"
"GO:0010765","positive regulation of sodium ion transport","8/814","40/17758",0.000392258134785541,0.0140298642644723,0.0122473948692438,"Cnksr3/Sgk1/Scn3b/Arf1/Mllt6/Scn4b/Tesc/Atp1b3",8,"Excitatory neurons","Down"
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","8/814","40/17758",0.000392258134785541,0.0140298642644723,0.0122473948692438,"Cacng4/Cacng2/Reln/Shank3/Nlgn2/Grin2d/Ntrk2/Adora2a",8,"Excitatory neurons","Down"
"GO:0090087","regulation of peptide transport","23/814","231/17758",0.000408389925300519,0.0142927937697508,0.0124769196467626,"Tcf7l2/Per2/Adcy5/Htr2c/Syt9/Pde1c/Jak2/Abat/Cacna1c/Prkar1a/Irs2/Drd2/Selenot/Dynll1/Nlgn2/Midn/Gabbr1/Anxa7/Nnat/Camk2n1/Eny2/Ptpn11/Doc2b",23,"Excitatory neurons","Down"
"GO:0031280","negative regulation of cyclase activity","5/814","15/17758",0.000408623071828066,0.0142927937697508,0.0124769196467626,"Akap9/Drd2/Akap5/Gabbr1/Hrh3",5,"Excitatory neurons","Down"
"GO:0051956","negative regulation of amino acid transport","5/814","15/17758",0.000408623071828066,0.0142927937697508,0.0124769196467626,"Abat/Gabbr1/Hrh3/Rgs2/Htr1b",5,"Excitatory neurons","Down"
"GO:0000375","RNA splicing, via transesterification reactions","25/814","261/17758",0.000420292123820587,0.0143347761551639,0.0125135682444976,"Tra2a/Son/Rbfox2/Mbnl1/Srsf5/Hnrnpa2b1/Srsf7/Ddx5/Tra2b/Sfpq/Psip1/Rsrp1/Srrm1/Fxr1/Celf6/Prpf4b/Sf3b1/Paxbp1/Ddx39b/Hnrnpl/Sf1/Rbm3/U2af2/Zcrb1/Srsf2",25,"Excitatory neurons","Down"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","25/814","261/17758",0.000420292123820587,0.0143347761551639,0.0125135682444976,"Tra2a/Son/Rbfox2/Mbnl1/Srsf5/Hnrnpa2b1/Srsf7/Ddx5/Tra2b/Sfpq/Psip1/Rsrp1/Srrm1/Fxr1/Celf6/Prpf4b/Sf3b1/Paxbp1/Ddx39b/Hnrnpl/Sf1/Rbm3/U2af2/Zcrb1/Srsf2",25,"Excitatory neurons","Down"
"GO:0000398","mRNA splicing, via spliceosome","25/814","261/17758",0.000420292123820587,0.0143347761551639,0.0125135682444976,"Tra2a/Son/Rbfox2/Mbnl1/Srsf5/Hnrnpa2b1/Srsf7/Ddx5/Tra2b/Sfpq/Psip1/Rsrp1/Srrm1/Fxr1/Celf6/Prpf4b/Sf3b1/Paxbp1/Ddx39b/Hnrnpl/Sf1/Rbm3/U2af2/Zcrb1/Srsf2",25,"Excitatory neurons","Down"
"GO:0006836","neurotransmitter transport","22/814","217/17758",0.000421876952222607,0.0143347761551639,0.0125135682444976,"Per2/Unc13c/Htr2c/Syt9/Sncaip/Slc38a2/Trim9/Sv2c/Slc6a1/Dnm1l/Slc17a6/Lrrk2/Slc29a1/Drd2/Atp2a2/Prkcg/Rims3/Ntrk2/Nrxn2/Htr1b/Adora2a/Doc2b",22,"Excitatory neurons","Down"
"GO:0003012","muscle system process","34/814","402/17758",0.000453933820603559,0.0153146325149725,0.013368935590004,"Slc8a3/Homer1/Rock2/Cacnb2/Adra1b/Mef2a/Akap9/Gtf2ird1/Abat/Cacna1c/Ryr3/Fkbp1a/Camk2d/Gsk3b/Drd2/Kcnip2/Ddx39b/Setd3/Pdlim5/Cdk9/Atp2a2/Smad4/Scn3b/Nr4a3/Pde9a/Rnf207/Map2k3/Rgs2/Inpp5f/Smad7/Smad1/Scn4b/Ctnna3/Pkp2",34,"Excitatory neurons","Down"
"GO:0033673","negative regulation of kinase activity","21/814","204/17758",0.000461227291386925,0.0153508584751303,0.0134005591061127,"Prkch/Slc8a3/Spred1/Prkcd/Wnk1/Pcp4/Prkar1a/Ptpn5/Gsk3b/Irs2/Kat2b/Spry2/Dnaja1/Stk38/Midn/Deptor/Rgs2/Prkar2b/Itgb1bp1/Camk2n1/Adora2a",21,"Excitatory neurons","Down"
"GO:1901888","regulation of cell junction assembly","23/814","233/17758",0.000461461585441169,0.0153508584751303,0.0134005591061127,"Prkch/Robo1/Grid2/Peak1/Cntnap2/Rock2/Dlg4/Gsk3b/Adnp/Arhgap6/Pdlim5/Nlgn2/Lzts3/Vegfa/Clstn3/Ptpn13/Lhfpl4/Ntrk2/Rcc2/Numbl/Itgb1bp1/Ptpn11/Pkp2",23,"Excitatory neurons","Down"
"GO:1901873","regulation of post-translational protein modification","26/814","278/17758",0.000469616449149289,0.0154074183479684,0.0134499331473253,"Per2/Ube2b/Ivns1abp/Sh3rf2/Wnk1/Cry1/Ube3a/Lrrk2/Gsk3b/Sf3b1/Spry2/Ubb/Dnaja1/Rpl11/Dcun1d1/Prkcg/Peli1/Sirt7/Ndfip2/Siah2/Smad7/Ddx21/Rasd2/U2af2/Rps7/Dcun1d5",26,"Excitatory neurons","Down"
"GO:0021543","pallium development","19/814","176/17758",0.000469639617501664,0.0154074183479684,0.0134499331473253,"Lef1/Zic1/Robo1/Cdk5r1/Tra2b/Ccdc141/Gsk3b/Fxr1/Dclk2/Alk/Reln/Nr4a3/Kdm6b/Socs7/Ntrk2/Gli3/Dixdc1/Crk/Mboat7",19,"Excitatory neurons","Down"
"GO:0021766","hippocampus development","12/814","85/17758",0.000480176391190813,0.015645199266402,0.013657504421397,"Lef1/Zic1/Cdk5r1/Gsk3b/Fxr1/Dclk2/Alk/Reln/Nr4a3/Kdm6b/Gli3/Crk",12,"Excitatory neurons","Down"
"GO:1903320","regulation of protein modification by small protein conjugation or removal","23/814","234/17758",0.000490189137905275,0.0158627872722136,0.0138474482566152,"Per2/Ivns1abp/Sh3rf2/Wnk1/Cry1/Ube3a/Lrrk2/Gsk3b/Spry2/Ubb/Dnaja1/Rpl11/Dcun1d1/Prkcg/Peli1/Sirt7/Ndfip2/Siah2/Smad7/Rasd2/U2af2/Rps7/Dcun1d5",23,"Excitatory neurons","Down"
"GO:0032970","regulation of actin filament-based process","32/814","373/17758",0.000517109037662075,0.0166208627848547,0.0145092116186123,"Synpo2/Map3k1/Arhgap18/Fchsd2/Prkcd/Cdk5r1/Eps8/Rock2/Akap9/Cacna1c/Cd47/Cit/Tmsb10/Arhgap6/Pard3/Cdc42ep3/Atp2a2/Smad4/Shank3/Cx3cl1/Arf1/Brk1/Arpc5l/Baiap2/Dixdc1/Svil/Mtss1/Itgb1bp1/Crk/Ctnna3/Plek/Pkp2",32,"Excitatory neurons","Down"
"GO:0031279","regulation of cyclase activity","9/814","52/17758",0.000533521725447921,0.0169988816067173,0.0148392038189703,"Gnal/Akap9/Gng7/Cacna1c/Drd2/Timp2/Akap5/Gabbr1/Hrh3",9,"Excitatory neurons","Down"
"GO:0050796","regulation of insulin secretion","20/814","192/17758",0.000536016867985621,0.0169988816067173,0.0148392038189703,"Tcf7l2/Per2/Adcy5/Syt9/Pde1c/Jak2/Abat/Cacna1c/Prkar1a/Irs2/Drd2/Dynll1/Nlgn2/Midn/Anxa7/Nnat/Camk2n1/Eny2/Ptpn11/Doc2b",20,"Excitatory neurons","Down"
"GO:0042886","amide transport","32/814","374/17758",0.000541448298329967,0.017057414272554,0.0148903000133267,"Tcf7l2/Per2/Adcy5/Grm1/Htr2c/Syt9/Pde1c/Slc38a2/Jak2/Dpysl2/Abat/Cacna1c/Prkar1a/Ptprn/Slc17a6/Irs2/Drd2/Selenot/Dynll1/Ildr2/Nlgn2/Midn/Gabbr1/Anxa7/Hrh3/Nnat/Ntrk2/Camk2n1/Adora2a/Eny2/Ptpn11/Doc2b",32,"Excitatory neurons","Down"
"GO:0021761","limbic system development","14/814","111/17758",0.000547346702326718,0.0171297912037381,0.0149534815836489,"Lef1/Zic1/Cdk5r1/Cntnap2/Gsk3b/Fxr1/Dclk2/Alk/Reln/Ubb/Nr4a3/Kdm6b/Gli3/Crk",14,"Excitatory neurons","Down"
"GO:0021819","layer formation in cerebral cortex","5/814","16/17758",0.000572043238695811,0.0177856842253332,0.0155260445590298,"Cdk5r1/Reln/Socs7/Gli3/Mboat7",5,"Excitatory neurons","Down"
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","15/814","125/17758",0.000601541358697417,0.0182536004815133,0.0159345128839649,"Pde10a/Gprasp1/Kctd8/Rgs9/Rock2/Cry1/Necab2/Drd2/Oprm1/Inpp5a/Rpgrip1l/Plce1/Rgs2/Htr1b/Plek",15,"Excitatory neurons","Down"
"GO:0015812","gamma-aminobutyric acid transport","6/814","24/17758",0.000602441722850029,0.0182536004815133,0.0159345128839649,"Htr2c/Slc6a1/Abat/Gabbr1/Hrh3/Htr1b",6,"Excitatory neurons","Down"
"GO:0032891","negative regulation of organic acid transport","6/814","24/17758",0.000602441722850029,0.0182536004815133,0.0159345128839649,"Abat/Irs2/Gabbr1/Hrh3/Rgs2/Htr1b",6,"Excitatory neurons","Down"
"GO:0045722","positive regulation of gluconeogenesis","6/814","24/17758",0.000602441722850029,0.0182536004815133,0.0159345128839649,"Tcf7l2/Cry1/Kat2b/Sirt7/Supt20/Gpt2",6,"Excitatory neurons","Down"
"GO:0051957","positive regulation of amino acid transport","7/814","33/17758",0.000622246180924067,0.0187343359661759,0.0163541717771182,"Htr2c/Slc6a1/Dpysl2/Abat/Gabbr1/Slc38a1/Adora2a",7,"Excitatory neurons","Down"
"GO:0060537","muscle tissue development","36/814","442/17758",0.000630980841649936,0.0188778356209355,0.0164794400550083,"Tcf7l2/Lef1/Foxp2/Bcl2/Rarb/Mbnl1/Tiparp/Homer1/Ddx5/Cntnap2/Adra1b/Mef2a/Prkar1a/Ccnt2/Fkbp1a/Camk2d/Gsk3b/Dner/Ddx39b/Pdlim5/Flnb/Smad4/Sox8/Lemd3/Kdm6b/Nr1d2/Vegfa/Ndufv2/Mef2d/Rgs2/Hdac5/Smad7/Smad1/Cxadr/Svil/Pkp2",36,"Excitatory neurons","Down"
"GO:0009306","protein secretion","32/814","378/17758",0.000649220906169126,0.0193021490665408,0.0168498452291921,"Tcf7l2/Per2/Adcy5/Rab3c/Syt9/Pde1c/Jak2/Dnm1l/Abat/Cacna1c/Prkar1a/Ptprn/Irs2/Ppid/Drd2/Selenot/Oprm1/Dynll1/Ildr2/Akap5/Nlgn2/Midn/Arf1/Clstn3/Anxa7/Nnat/Plek/Camk2n1/Adora2a/Eny2/Ptpn11/Doc2b",32,"Excitatory neurons","Down"
"GO:0006865","amino acid transport","17/814","153/17758",0.000659416119164757,0.0194834936575574,0.0170081503112453,"Per2/Grm1/Htr2c/Prkcd/Slc38a2/Slc6a1/Dpysl2/Abat/Slc17a6/Gabbr1/Hrh3/Rgs2/Slc38a1/Ntrk2/Htr1b/Sfxn3/Adora2a",17,"Excitatory neurons","Down"
"GO:0035592","establishment of protein localization to extracellular region","32/814","379/17758",0.000678950962159853,0.0199368501666322,0.0174039086791463,"Tcf7l2/Per2/Adcy5/Rab3c/Syt9/Pde1c/Jak2/Dnm1l/Abat/Cacna1c/Prkar1a/Ptprn/Irs2/Ppid/Drd2/Selenot/Oprm1/Dynll1/Ildr2/Akap5/Nlgn2/Midn/Arf1/Clstn3/Anxa7/Nnat/Plek/Camk2n1/Adora2a/Eny2/Ptpn11/Doc2b",32,"Excitatory neurons","Down"
"GO:0050885","neuromuscular process controlling balance","10/814","65/17758",0.000703631197550106,0.020501612943343,0.0178969193457814,"Adcy5/Rbfox2/Bcr/Dlg4/Gpr88/Jph4/Nr4a3/Shank3/Nlgn2/Ap1s2",10,"Excitatory neurons","Down"
"GO:0051339","regulation of lyase activity","9/814","54/17758",0.000710678476908636,0.020501612943343,0.0178969193457814,"Gnal/Akap9/Gng7/Cacna1c/Drd2/Timp2/Akap5/Gabbr1/Hrh3",9,"Excitatory neurons","Down"
"GO:0034767","positive regulation of monoatomic ion transmembrane transport","19/814","182/17758",0.000711113335222113,0.020501612943343,0.0178969193457814,"Cacng4/Tcaf1/Rgs9/Cnksr3/Cacnb2/Wnk1/Akap9/Cacna1c/Dpp6/Cacng2/Kcnip2/Reln/Shank3/Cx3cl1/Akap5/Rnf207/Arf1/Tesc/Atp1b3",19,"Excitatory neurons","Down"
"GO:0086091","regulation of heart rate by cardiac conduction","7/814","34/17758",0.000752943658029259,0.021576825188224,0.0188355277801232,"Cacnb2/Akap9/Cacna1c/Scn3b/Scn4b/Ctnna3/Pkp2",7,"Excitatory neurons","Down"
"GO:0086019","cell-cell signaling involved in cardiac conduction","6/814","25/17758",0.000762236481893559,0.0217123290081896,0.0189538160798619,"Cacnb2/Cacna1c/Scn3b/Cxadr/Scn4b/Pkp2",6,"Excitatory neurons","Down"
"GO:0051350","negative regulation of lyase activity","5/814","17/17758",0.000780001280673156,0.0220861076914417,0.0192801068437068,"Akap9/Drd2/Akap5/Gabbr1/Hrh3",5,"Excitatory neurons","Down"
"GO:0045912","negative regulation of carbohydrate metabolic process","9/814","55/17758",0.000815738231839379,0.0228262751109407,0.0199262373040641,"Sik2/Tcf7l2/Adra1b/Cry1/Midn/Cltc/Clk2/Cbfa2t3/Plek",9,"Excitatory neurons","Down"
"GO:0051954","positive regulation of amine transport","9/814","55/17758",0.000815738231839379,0.0228262751109407,0.0199262373040641,"Htr2c/Slc6a1/Pcp4/Dpysl2/Abat/Drd2/Gabbr1/Slc38a1/Adora2a",9,"Excitatory neurons","Down"
"GO:0071692","protein localization to extracellular region","32/814","384/17758",0.00084629108298626,0.0235427291331324,0.020551667112224,"Tcf7l2/Per2/Adcy5/Rab3c/Syt9/Pde1c/Jak2/Dnm1l/Abat/Cacna1c/Prkar1a/Ptprn/Irs2/Ppid/Drd2/Selenot/Oprm1/Dynll1/Ildr2/Akap5/Nlgn2/Midn/Arf1/Clstn3/Anxa7/Nnat/Plek/Camk2n1/Adora2a/Eny2/Ptpn11/Doc2b",32,"Excitatory neurons","Down"
"GO:0022037","metencephalon development","14/814","116/17758",0.000853902853865783,0.0236163713711601,0.0206159532343973,"Foxp2/Bcl2/Grid2/Sez6/Cdk5r1/Cntnap2/Rpgrip1l/Slc25a46/Serpine2/Kndc1/Samd4b/Dixdc1/Crk/Ptpn11",14,"Excitatory neurons","Down"
"GO:0006397","mRNA processing","36/814","450/17758",0.000872644402604821,0.0239951989779834,0.0209466514650199,"Tra2a/Son/Rbfox2/Hnrnph1/Mbnl1/Srsf5/Srek1/Hnrnpa2b1/Srsf7/Ddx5/Tra2b/Sfpq/Psip1/Rbbp6/Rbm28/Rrp1b/Rsrp1/Srrm1/Fxr1/Celf6/Prpf4b/Sf3b1/Paxbp1/Ddx39b/Cdk9/Ybx1/Hnrnpl/Sf1/Rbm3/Zcchc8/Pcf11/U2af2/Prpf38b/Zcrb1/Scaf1/Srsf2",36,"Excitatory neurons","Down"
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","10/814","67/17758",0.000897738584390726,0.02427577274764,0.0211915788343914,"Adcy5/Grm4/Drd2/Oprm1/Akap5/Gabbr1/Hrh3/Rgs2/Pde2a/Htr1b",10,"Excitatory neurons","Down"
"GO:0051932","synaptic transmission, GABAergic","10/814","67/17758",0.000897738584390726,0.02427577274764,0.0211915788343914,"Cntnap2/Slc6a1/Gabra4/Drd2/Nlgn2/Gabbr1/Clstn3/Slc38a1/Htr1b/Adora2a",10,"Excitatory neurons","Down"
"GO:1905475","regulation of protein localization to membrane","20/814","200/17758",0.000898302000361517,0.02427577274764,0.0211915788343914,"Tcaf1/Cdk5r1/Neto2/Wnk1/Dlg4/Dpp6/Camk2d/Cacng2/Gsk3b/Necab2/Slc5a3/Shank3/Akap5/Nlgn2/Shisa7/Cltc/Itgb1bp1/Ptpn9/Vps4a/Cnst",20,"Excitatory neurons","Down"
"GO:0016311","dephosphorylation","27/814","306/17758",0.000903260831686416,0.02427577274764,0.0211915788343914,"Pdp1/Bcl2/Dusp11/Inpp4b/Prkcd/Jak2/Rock2/Plppr1/Ptprm/Ppp1r2/Ptpn5/Ptprn/Drd2/Ptprz1/Ppp4r4/Synj2/Inpp5a/Pptc7/Ppp1r1b/Ptpn13/Ppp2r5d/Inpp5f/Ctdsp2/Ppp1r7/Ptpn9/Plek/Ptpn11",27,"Excitatory neurons","Down"
