"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2"
"Atl1",0.558,0.0998247352779246,0.116,0.309782681729068,0.509,0.418
"Taf1b",0.558,0.0966224747348665,0.116,0.295649333065069,0.511,0.416
"Nbr1",0.558,0.0784546355750119,0.116,0.310070286386354,0.395,0.295
"Clpx",0.558,0.0836173374443948,0.116,0.353185123530123,0.377,0.273
"Sin3b",0.558,0.117949736690592,0.116,0.677680152679767,0.283,0.175
"Phkg2",0.558,0.0925493918942807,0.116,0.533492895194424,0.286,0.18
"Mrpl1",0.558,0.086213813835248,0.116,0.345061664739357,0.406,0.299
"Paxip1",0.558,0.0948118751087491,0.116,0.559583235538537,0.277,0.167
"Ptpru",0.558,0.143718474298538,0.116,1.01838665531218,0.219,0.104
"Trpc3",0.558,0.241808799477732,0.116,0.937474527529579,0.281,0.169
"Ube2f",0.558,0.0760480021328848,0.116,0.355546449261832,0.337,0.229
"Irs1",0.558,0.0577226984977054,0.116,0.273453575472815,0.321,0.205
"Phf6",0.557,0.101002698105308,0.114,0.45701946487056,0.346,0.248
"Gm5820",0.557,0.163741278416797,0.114,0.947068146941509,0.252,0.146
"Srsf7",0.557,0.0835550837845034,0.114,0.250452264423826,0.529,0.432
"Lclat1",0.557,0.0814229236654125,0.114,0.26503259282711,0.491,0.395
"Gas6",0.557,0.0902875063332065,0.114,0.353109245021772,0.384,0.285
"Kcnd2",0.557,0.191239440629724,0.114,0.285526304155247,0.984,0.829
"Pcdh7",0.557,0.194308092749416,0.114,0.304914790522035,0.837,0.771
"Anapc4",0.557,0.0947925174968412,0.114,0.329167645931492,0.438,0.347
"Eif2b3",0.557,0.0820992483474635,0.114,0.441351011827814,0.288,0.183
"Nfatc2",0.557,0.0761039751357503,0.114,0.482464742994804,0.228,0.116
"Qser1",0.557,0.102508626339892,0.114,0.457260474359004,0.342,0.24
"Tor1aip2",0.557,0.103207571032894,0.114,0.413329858656762,0.384,0.277
"Ina",0.556,0.146043072587768,0.112,0.995179840033638,0.239,0.135
"Asxl3",0.556,0.0862202669222628,0.112,0.272194464040326,0.471,0.375
"Cxadr",0.556,0.137378740190103,0.112,0.630897578518798,0.353,0.258
"Mroh1",0.556,0.106388129093393,0.112,0.554000235485209,0.29,0.187
"Lncenc1",0.556,0.184741752916611,0.112,4.6935681572563,0.118,0.006
"Rala",0.556,0.0845684512116454,0.112,0.310640291998456,0.411,0.314
"Wdr60",0.556,0.109276628962486,0.112,0.462730630625575,0.366,0.275
"Mafg",0.556,0.0758331897749497,0.112,0.352184859564309,0.335,0.232
"Slc1a6",0.556,0.144781112091805,0.112,1.66072592069591,0.163,0.055
"AW551984",0.556,0.183468123813393,0.112,3.78848384731811,0.121,0.009
"Vstm5",0.556,0.13129051897388,0.112,1.10060699725543,0.214,0.104
"Lrrc29",0.556,0.103464960811154,0.112,0.745994554073529,0.239,0.132
"1700012D14Rik",0.556,0.0598288874782331,0.112,0.301540384714955,0.281,0.172
"Foxp2",0.556,0.661194135570299,0.112,1.27470289040449,0.357,0.271
"Flt3",0.556,0.150502215800084,0.112,1.08350624830047,0.225,0.119
"Faxc",0.556,0.124661946941454,0.112,0.49129146715824,0.404,0.31
"2610316D01Rik",0.556,0.17310479264363,0.112,0.604715454974513,0.362,0.265
"Ro60",0.556,0.0683560529646761,0.112,0.327545922984447,0.339,0.231
"Als2",0.556,0.0981683271270602,0.112,0.415949993648003,0.346,0.246
"Slc9a6",0.555,0.10175143918301,0.11,0.548557205684166,0.292,0.189
"Hprt",0.555,0.076672154256615,0.11,0.348721576522977,0.342,0.241
"Dgkk",0.555,0.212886402938945,0.11,5.30988875379864,0.114,0.005
"Psd",0.555,0.150700498452808,0.11,0.929152475234047,0.263,0.166
"Stambpl1",0.555,0.0833262352737758,0.11,0.407261662461905,0.306,0.202
"Ap3s1",0.555,0.0959175677016721,0.11,0.323335043027722,0.455,0.37
"Larp4",0.555,0.0690873187866103,0.11,0.256096008356284,0.426,0.328
"Trim23",0.555,0.0773914672063335,0.11,0.320437086643575,0.382,0.288
"Zscan26",0.555,0.081925300168704,0.11,0.399918474654368,0.321,0.218
"Sntg2",0.555,0.245564303118135,0.11,0.87614602389157,0.315,0.218
"Gosr1",0.555,0.100353602446336,0.11,0.533078166130277,0.283,0.18
"Slc16a11",0.555,0.136043030310923,0.11,1.21105175399362,0.196,0.092
"Gid4",0.555,0.121922982599155,0.11,0.825526809616305,0.239,0.132
"Galnt10",0.555,0.100855400664115,0.11,0.543806388967014,0.254,0.147
"Cdkl3",0.555,0.109790827924215,0.11,0.500984328726305,0.308,0.208
"Hdac2",0.555,0.101592480990921,0.11,0.453064680663761,0.346,0.249
"Tmem25",0.555,0.115006507997094,0.11,0.963727269766772,0.219,0.112
"Col4a2",0.555,0.0910927148546767,0.11,0.394070531685475,0.353,0.254
"Agk",0.555,0.107600642440533,0.11,0.400832323339491,0.4,0.309
"9330158H04Rik",0.555,0.244795382335844,0.11,2.77624183509982,0.134,0.024
"Iqce",0.555,0.0965633963601785,0.11,0.401550474670948,0.375,0.285
"Wdr78",0.555,0.108477464023126,0.11,0.493570333811486,0.324,0.227
"B4galt5",0.555,0.108658435523787,0.11,0.565670679767456,0.306,0.208
"Galk2",0.555,0.0644586748593213,0.11,0.260920757136652,0.364,0.264
"Hdx",0.554,0.141758466954799,0.108,0.5111184587914,0.404,0.318
"A330040F15Rik",0.554,0.130461032829713,0.108,1.23536221303667,0.19,0.084
"Klhl22",0.554,0.105523288768535,0.108,0.459575065243333,0.371,0.278
"Slc4a8",0.554,0.0930783125902699,0.108,0.408010941897854,0.373,0.275
"St13",0.554,0.0645805159753514,0.108,0.257750366106591,0.397,0.299
"Dach1",0.554,0.168163350446608,0.108,0.371415185911362,0.344,0.23
"Serpinb6a",0.554,0.0805940203530217,0.108,0.300845279428962,0.402,0.307
"Usp10",0.554,0.0594935248176708,0.108,0.274819662455815,0.35,0.249
"Prmt7",0.554,0.112886342958285,0.108,0.555781810517015,0.319,0.226
"Vdac3",0.554,0.0922185205144029,0.108,0.546478007407906,0.263,0.16
"Spcs2",0.554,0.0806224687555285,0.108,0.55780184397099,0.237,0.133
"Cops4",0.554,0.1025216937516,0.108,0.543742029215559,0.277,0.174
"Guf1",0.554,0.105849548359436,0.108,0.440024704274101,0.373,0.28
"Depdc5",0.554,0.0937149341188531,0.108,0.258874760738365,0.529,0.452
"Nub1",0.554,0.100920597249226,0.108,0.41300954826988,0.373,0.283
"Casz1",0.554,0.15827163634287,0.108,2.44852010117752,0.129,0.021
"Fktn",0.554,0.0664874155917797,0.108,0.25551066646702,0.402,0.303
"Fbxl4",0.554,0.0744459365727915,0.108,0.337426017944397,0.335,0.232
"Trpc4",0.554,0.269454381260749,0.108,0.731009468097906,0.379,0.292
"Usp20",0.554,0.10379974553644,0.108,0.589966703684222,0.281,0.18
"Kcnma1",0.446,0.176451170146836,0.108,0.269819718468856,0.989,0.824
"Zcchc12",0.553,0.132374937908645,0.106,2.56897379607461,0.125,0.019
"Slc5a3",0.553,0.112330465684233,0.106,0.853084504389751,0.212,0.111
"Arhgef40",0.553,0.03455215954605,0.106,0.281400688193088,0.174,0.066
"Fancc",0.553,0.099007712435272,0.106,0.447007220082652,0.324,0.228
"Lrrc45",0.553,0.101606696895885,0.106,0.587815397704403,0.281,0.188
"Tspoap1",0.553,0.0922965773206817,0.106,0.267230244894492,0.565,0.47
"Coro6",0.553,0.121478995918491,0.106,0.938583343022412,0.214,0.11
"Mrpl3",0.553,0.0632261084891065,0.106,0.259402651846673,0.393,0.297
"Zfp949",0.553,0.0971972775936402,0.106,0.544810494823104,0.283,0.183
"Tex9",0.553,0.0879280246562621,0.106,0.588154538096882,0.243,0.14
"Alkbh8",0.553,0.0820691558859039,0.106,0.318646791240459,0.4,0.311
"Gfod2",0.553,0.134345944015213,0.106,0.76048449636139,0.268,0.173
"Eif4e3",0.553,0.116661061666142,0.106,0.5513510938835,0.326,0.235
"A430033K04Rik",0.553,0.114058608966576,0.106,0.73827882515677,0.241,0.141
"Svop",0.553,0.105440008580556,0.106,0.343699409605049,0.5,0.41
"Ttc39a",0.553,0.134216521610886,0.106,2.60834852720859,0.129,0.025
"Erich3",0.553,0.110529247281896,0.106,0.721997561456858,0.246,0.147
"Zmat3",0.553,0.11345225982692,0.106,0.558971928382927,0.319,0.226
"Nceh1",0.553,0.0716166269911969,0.106,0.275866213127576,0.406,0.316
"Mtx2",0.553,0.100151992052963,0.106,0.369587312230572,0.4,0.309
"Sumo1",0.553,0.0782158694069631,0.106,0.257350226067571,0.46,0.368
"Ap1s2",0.552,0.0805514189272575,0.104,0.517436073706427,0.201,0.094
"Hdac6",0.552,0.131385461354398,0.104,0.985809034958998,0.223,0.128
"Wdr43",0.552,0.109568644327884,0.104,0.464060242486015,0.357,0.269
"Tmem191c",0.552,0.116951120523617,0.104,0.466904561077082,0.4,0.312
"Tatdn1",0.552,0.0791906798932863,0.104,0.435698681605521,0.295,0.199
"Sfta3-ps",0.552,0.305383096805099,0.104,3.4851147557087,0.112,0.008
"Ccdc47",0.552,0.0622363347660862,0.104,0.250577033878985,0.373,0.281
"Limk2",0.552,0.0678182657420685,0.104,0.309912161488691,0.321,0.224
"Atcay",0.552,0.11225015405456,0.104,0.463990962077711,0.379,0.293
"Cbarp",0.552,0.159134665738901,0.104,1.27187767366254,0.208,0.11
"Nphp3",0.552,0.0576438370762719,0.104,0.334422691470893,0.25,0.145
"Hcrtr2",0.552,0.168779976688949,0.104,1.53202191130898,0.15,0.046
"Bmper",0.552,0.149149205035677,0.104,0.610175611352685,0.295,0.196
"Tubb3",0.552,0.10509642576987,0.104,0.547450789430521,0.304,0.212
"Zfp961",0.552,0.0940475216970716,0.104,0.431227917216734,0.326,0.234
"Fbxl19",0.552,0.110388249612987,0.104,0.74279693154115,0.248,0.151
"Nup210",0.552,0.133167592163464,0.104,0.636946349625352,0.328,0.238
"Zfp800",0.552,0.0846143498045668,0.104,0.414548377830407,0.297,0.201
"Slc25a40",0.552,0.0815994237853847,0.104,0.523009503854595,0.246,0.144
"Fbxo42",0.552,0.068571075799994,0.104,0.264443456422404,0.402,0.314
"Micos10",0.552,0.0653159567746269,0.104,0.335883567383247,0.306,0.208
"Tmem67",0.552,0.123352357948679,0.104,0.670164591424224,0.279,0.191
"Dcun1d1",0.552,0.0635126719380735,0.104,0.276107276689488,0.353,0.255
"Tcea2",0.552,0.123012111349279,0.104,1.01072770801935,0.217,0.119
"Vstm2l",0.552,0.167808359676621,0.104,1.42970557834674,0.19,0.092
"Psmb7",0.552,0.0775145851131381,0.104,0.395148300803808,0.308,0.212
"Epb41l5",0.552,0.0657813045192785,0.104,0.345482372455503,0.259,0.155
"Ica1l",0.552,0.106977426481249,0.104,0.482832737717096,0.353,0.261
"Gm15246",0.551,0.0859838446198993,0.102,0.589998988485391,0.223,0.123
"Pcsk1n",0.551,0.121110697197766,0.102,1.20371622207646,0.176,0.078
"Dgcr8",0.551,0.0729624208901628,0.102,0.319955058196771,0.353,0.265
"Ero1l",0.551,0.081509689540884,0.102,0.393145964613906,0.328,0.231
"Dnal1",0.551,0.0935903345732033,0.102,0.396242962997304,0.371,0.283
"Cntnap1",0.551,0.114400498593296,0.102,0.909586144581001,0.217,0.12
"Itga3",0.551,0.108119022082626,0.102,1.29289766551653,0.158,0.057
"Heatr6",0.551,0.0825426184138672,0.102,0.345478478181734,0.364,0.275
"Morc2a",0.551,0.0747762020733171,0.102,0.309782278909192,0.357,0.268
"Pwp1",0.551,0.102202099183061,0.102,0.977341000428182,0.179,0.08
"4930598N05Rik",0.551,0.189502301216381,0.102,1.33273296978091,0.196,0.099
"Lztfl1",0.551,0.0870646298021691,0.102,0.328326467298847,0.393,0.307
"Oaz2",0.551,0.087412382218186,0.102,0.516622496062729,0.257,0.163
"Ilf3",0.551,0.0734444350902378,0.102,0.282704621174566,0.415,0.318
"Tox3",0.551,0.143051502565033,0.102,0.448762618473173,0.335,0.236
"Sugp2",0.551,0.0873973480096728,0.102,0.355477807896411,0.388,0.305
"Letm2",0.551,0.0851368662345788,0.102,0.363582921200359,0.342,0.252
"Fbxo25",0.551,0.0986462353633788,0.102,0.555654799493834,0.275,0.179
"9530052E02Rik",0.551,0.139889143322846,0.102,0.903424612849484,0.239,0.148
"Caly",0.551,0.136586168764197,0.102,0.812416437960707,0.263,0.175
"Psma1",0.551,0.0894547634939806,0.102,0.553609795896707,0.263,0.167
"Sec11a",0.551,0.0617700175816591,0.102,0.258370974413702,0.377,0.276
"Hdac11",0.551,0.0855770840413982,0.102,0.536874303719611,0.246,0.15
"Fbxo41",0.551,0.124374667091882,0.102,0.504247751813214,0.393,0.312
"Ywhag",0.551,0.104427952496461,0.102,0.390647701251782,0.4,0.324
"Cep135",0.551,0.0927450611282658,0.102,0.477571226670062,0.295,0.203
"Cyp51",0.551,0.104318242225575,0.102,0.462478180241929,0.321,0.232
"Iffo2",0.551,0.103157604340511,0.102,0.864581422801921,0.217,0.12
"Ccnc",0.551,0.0827295475410028,0.102,0.325469110427106,0.388,0.307
"Phtf1",0.551,0.0878744530205539,0.102,0.256359530255866,0.536,0.457
"Sema6d",0.551,0.179809678849146,0.102,0.303531182281159,0.766,0.711
"Gm10516",0.551,0.109376821793087,0.102,0.823492396105775,0.223,0.127
"Gpc1",0.551,0.124602068669523,0.102,1.40744847811768,0.165,0.066
"Sgpp2",0.551,0.10885968655757,0.102,0.545217869850451,0.272,0.173
"Pgrmc1",0.55,0.0770590295715025,0.1,0.488761576153742,0.228,0.134
"Elp2",0.55,0.0697538500825833,0.1,0.288289549906619,0.379,0.297
"Arhgef33",0.55,0.159926137767973,0.1,1.40603397582994,0.181,0.083
"Heatr5b",0.55,0.0681614690862533,0.1,0.268582704567565,0.386,0.298
"Adamts10",0.55,0.068753389134283,0.1,0.466526010151291,0.217,0.123
"Pcnp",0.55,0.0755757201395832,0.1,0.33349311041924,0.353,0.263
"Plpp1",0.55,0.0539220495630853,0.1,0.324683269676762,0.254,0.159
"Riok1",0.55,0.0783216329040067,0.1,0.347261544761954,0.339,0.25
"Begain",0.55,0.12743887433395,0.1,1.21571858697148,0.183,0.089
"Sptb",0.55,0.097328664275372,0.1,0.412996935987938,0.371,0.283
"Gdpd1",0.55,0.0805745943939808,0.1,0.316678157231446,0.388,0.305
"Snap47",0.55,0.0974405528962689,0.1,0.493147040811426,0.319,0.23
"Zfp692",0.55,0.0765976242636696,0.1,0.359716244636057,0.321,0.232
"1500009L16Rik",0.55,0.128573789697596,0.1,1.43989482698464,0.163,0.066
"Plppr3",0.55,0.115793164654848,0.1,1.16568066525296,0.179,0.083
"Minar1",0.55,0.140449772237099,0.1,2.74459161643898,0.118,0.017
"Psmd7",0.55,0.077477220204828,0.1,0.416823392015552,0.292,0.201
"Cyb5b",0.55,0.0632706933079338,0.1,0.25007499348277,0.379,0.289
"Cmtm4",0.55,0.0813690258385152,0.1,0.38432650554207,0.321,0.237
"C2cd3",0.55,0.0620368995112379,0.1,0.266539525605384,0.337,0.246
"Ubap2",0.55,0.0681865723940077,0.1,0.25251889489066,0.42,0.334
"Gdap2",0.55,0.0888981058339582,0.1,0.51733265169229,0.272,0.183
"Stard7",0.55,0.0740917665737751,0.1,0.29119096789671,0.384,0.305
"Madd",0.55,0.0732344350353537,0.1,0.265526266866036,0.462,0.372
"Kcnt1",0.55,0.121713060591834,0.1,0.557946732228051,0.337,0.25
"Acbd3",0.55,0.0599540402783685,0.1,0.303939892687484,0.301,0.205
"Nop58",0.55,0.0853800850181693,0.1,0.450066214175528,0.304,0.212
"Bclaf3",0.549,0.0716172325959815,0.0980000000000001,0.365008800401964,0.297,0.206
"Mid2",0.549,0.0904043538764371,0.0980000000000001,0.410007044610867,0.312,0.224
"Eef1g",0.549,0.0831049147443777,0.0980000000000001,0.464196953163227,0.281,0.191
"Hspa9",0.549,0.0881177226028779,0.0980000000000001,0.381987163195036,0.337,0.255
"Cul2",0.549,0.0693922070596025,0.0980000000000001,0.274019225504406,0.402,0.319
"Mapk8ip2",0.549,0.0994884882788576,0.0980000000000001,0.758823890525667,0.239,0.148
"Serp2",0.549,0.0857716236680906,0.0980000000000001,0.458857353363636,0.304,0.219
"Sfxn1",0.549,0.0604174607485481,0.0980000000000001,0.302625566274022,0.304,0.214
"Ptpdc1",0.549,0.0587676156177041,0.0980000000000001,0.269121794805671,0.299,0.205
"Mfap3",0.549,0.0565379248669085,0.0980000000000001,0.258282729926978,0.337,0.247
"Ap3d1",0.549,0.0637094539096201,0.0980000000000001,0.275636191877682,0.362,0.277
"Zic1",0.549,0.133449406773994,0.0980000000000001,1.37237547085209,0.132,0.033
"Scn3b",0.549,0.126297168855222,0.0980000000000001,0.668378228657085,0.283,0.196
"Abcb10",0.549,0.0775429619044222,0.0980000000000001,0.603846194919255,0.199,0.103
"Aktip",0.549,0.0666525957000633,0.0980000000000001,0.430413489618471,0.243,0.147
"Clgn",0.549,0.120896605286043,0.0980000000000001,1.07981329581164,0.196,0.103
"Nr2f2",0.549,0.0948222587317374,0.0980000000000001,0.768247676929053,0.156,0.059
"Zim1",0.549,0.123765122501362,0.0980000000000001,3.15353909543305,0.109,0.011
"Mboat7",0.549,0.126711433346335,0.0980000000000001,0.911541367658576,0.223,0.133
"Rph3a",0.549,0.106602272509875,0.0980000000000001,0.336728350446621,0.44,0.356
"Helq",0.549,0.0959025414025733,0.0980000000000001,0.432267099054692,0.342,0.26
"Crocc",0.549,0.0958004783617892,0.0980000000000001,0.439789324449419,0.342,0.258
"Mme",0.549,0.120277232694063,0.0980000000000001,0.901217868644355,0.185,0.086
"Slc27a2",0.549,0.13836262214351,0.0980000000000001,1.77084495101569,0.147,0.051
"Gm13483",0.549,0.0601224216954626,0.0980000000000001,0.378111182334168,0.219,0.121
"Phf8",0.548,0.0754961053501285,0.0960000000000001,0.254861770333484,0.438,0.359
"Chic1",0.548,0.0719295773162394,0.0960000000000001,0.273007319611574,0.408,0.323
"Pnma3",0.548,0.136057144267453,0.0960000000000001,1.88677168306722,0.143,0.05
"Pdzd8",0.548,0.0712842303956515,0.0960000000000001,0.272586258825761,0.384,0.301
"Cemip2",0.548,0.102978844978848,0.0960000000000001,0.499049478526982,0.279,0.196
"Rttn",0.548,0.0581060743834513,0.0960000000000001,0.275683631722577,0.31,0.217
"Rnf138",0.548,0.0596843499328488,0.0960000000000001,0.276288193059038,0.33,0.241
"Mrps10",0.548,0.0979668854434235,0.0960000000000001,0.611981622990775,0.234,0.141
"Mtch1",0.548,0.0882649202693535,0.0960000000000001,0.45239838663837,0.304,0.219
"Scyl2",0.548,0.0794587381775316,0.0960000000000001,0.335847784081319,0.357,0.269
"Bean1",0.548,0.13782549574153,0.0960000000000001,1.32942868041322,0.174,0.082
"Prkaca",0.548,0.0848605833643036,0.0960000000000001,0.436415100241034,0.295,0.209
"Rnf170",0.548,0.0712721952035886,0.0960000000000001,0.361527418078833,0.299,0.213
"Tfdp1",0.548,0.095182543168513,0.0960000000000001,0.479076288574273,0.308,0.222
"Bcl7c",0.548,0.0960284909960779,0.0960000000000001,0.803038973805146,0.188,0.095
"Stk33",0.548,0.11901841876484,0.0960000000000001,1.1762601447402,0.141,0.044
"Elfn1",0.548,0.105752060341382,0.0960000000000001,1.23117269718122,0.141,0.044
"Cplx1",0.548,0.133247260935223,0.0960000000000001,0.821961700003713,0.257,0.171
"Rpl11",0.548,0.0744898968342656,0.0960000000000001,0.565767508444143,0.196,0.101
"Elp1",0.548,0.0692022926880334,0.0960000000000001,0.282876130567074,0.366,0.289
"Impad1",0.548,0.0848631869490209,0.0960000000000001,0.489305124703295,0.248,0.158
"2700069I18Rik",0.548,0.156239532927617,0.0960000000000001,2.44549963941395,0.123,0.028
"Zc3h15",0.548,0.0803868703239831,0.0960000000000001,0.331516371228059,0.373,0.293
"Bbs5",0.548,0.124171629782886,0.0960000000000001,0.803983154183883,0.248,0.162
"Gm14634",0.547,0.0969487428662149,0.0940000000000001,0.859570023142249,0.179,0.085
"Ankrd29",0.547,0.0968919283374731,0.0940000000000001,0.993666450734997,0.17,0.077
"Ttbk1",0.547,0.102682846922937,0.0940000000000001,0.512590364371341,0.312,0.235
"Hsf1",0.547,0.0504320571314343,0.0940000000000001,0.314083478821062,0.259,0.17
"Gstz1",0.547,0.0877805045605025,0.0940000000000001,0.47020200242175,0.286,0.201
"Lpin1",0.547,0.0582812158920454,0.0940000000000001,0.333551814149401,0.259,0.171
"Tmtc3",0.547,0.0722505533442687,0.0940000000000001,0.486062795069473,0.232,0.144
"Gm4924",0.547,0.0860827098135412,0.0940000000000001,0.361649510667266,0.353,0.27
"Matk",0.547,0.13184464429755,0.0940000000000001,0.490107934379675,0.413,0.348
"Akap12",0.547,0.0590385113329815,0.0940000000000001,0.564975714601991,0.154,0.06
"Gm29478",0.547,0.243038363304633,0.0940000000000001,1.84806407851672,0.116,0.022
"Hspa8",0.547,0.0832288359181314,0.0940000000000001,0.439276815272909,0.286,0.199
"Slc7a6",0.547,0.0809460921042222,0.0940000000000001,0.337996786795365,0.379,0.3
"Ano1",0.547,0.212104203619559,0.0940000000000001,1.42869365860707,0.114,0.019
"Tubgcp2",0.547,0.0756568889064447,0.0940000000000001,0.500016293765488,0.248,0.158
"Gga2",0.547,0.120393806553898,0.0940000000000001,0.621993195393549,0.295,0.214
"Tomm40",0.547,0.0702969590570617,0.0940000000000001,0.419415487653145,0.279,0.19
"Rimklb",0.547,0.0805215329382394,0.0940000000000001,0.505674401362337,0.221,0.129
"Krba1",0.547,0.0985770543632596,0.0940000000000001,0.550115723022689,0.275,0.19
"Rnf11",0.547,0.0747178297650132,0.0940000000000001,0.389662491256581,0.299,0.213
"Gm30382",0.547,0.22486362689068,0.0940000000000001,0.630151663136941,0.379,0.302
"Pde11a",0.547,0.202926509496754,0.0940000000000001,1.08306903202282,0.15,0.055
"Capn2",0.547,0.0612062714469447,0.0940000000000001,0.358585360770574,0.248,0.156
"Tdrd5",0.547,0.128694830059044,0.0940000000000001,1.03241613808618,0.208,0.12
"Sept6",0.546,0.0634076612643356,0.0920000000000001,0.258924191598008,0.377,0.293
"Snx32",0.546,0.0689738378465137,0.0920000000000001,0.322786922504029,0.326,0.244
"Txnl1",0.546,0.0857282073956175,0.0920000000000001,0.35878480276634,0.364,0.29
"Rrp1b",0.546,0.110953644812301,0.0920000000000001,0.945568405739341,0.185,0.098
"Zfp251",0.546,0.0740780142160089,0.0920000000000001,0.507404993825043,0.237,0.151
"Siah3",0.546,0.168415947487572,0.0920000000000001,1.35278080393202,0.176,0.087
"Ercc6",0.546,0.0783474864144795,0.0920000000000001,0.310964619097183,0.391,0.314
"Atg2b",0.546,0.0819176729578434,0.0920000000000001,0.345205872563688,0.348,0.269
"Gm12258",0.546,0.0748744392871115,0.0920000000000001,0.523930179840846,0.228,0.139
"Mdh1",0.546,0.0751516752311059,0.0920000000000001,0.370107067720049,0.319,0.236
"Cfap54",0.546,0.113046735439462,0.0920000000000001,0.453560675119044,0.321,0.245
"Fbxl2",0.546,0.102173652479937,0.0920000000000001,0.383939392649225,0.422,0.346
"Slc35g2",0.546,0.10542339321383,0.0920000000000001,1.46191362039411,0.141,0.05
"Zfp810",0.546,0.0964715830829697,0.0920000000000001,0.494802382312815,0.29,0.211
"Afg3l1",0.546,0.0703378122229674,0.0920000000000001,0.331672576651105,0.308,0.222
"Slc9a5",0.546,0.127213454850108,0.0920000000000001,1.2168814331616,0.183,0.097
"Tubgcp3",0.546,0.0675011892214036,0.0920000000000001,0.311034212564863,0.317,0.239
"Gpatch1",0.546,0.0796009740004254,0.0920000000000001,0.363385783332443,0.328,0.248
"A430010J10Rik",0.546,0.144290624945445,0.0920000000000001,1.81126711617984,0.141,0.05
